load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
17223_sd728_sl10_pd230_pl5_sv7_bp11_ba780_bp49,185.16,15.84,57.4,248.8,199.08,209.83
17224_sd618_sl9_pd228_pl11_sv9_bp10_ba640_bp62,159.54,13.93,44.77,179.63,163.27,183.67
17225_sd850_sl12_pd282_pl12_sv11_bp13_ba700_bp54,179.89,17.1,55.86,237.99,183.71,240.3
17226_sd635_sl7_pd212_pl11_sv9_bp13_ba770_bp81,192.43,15.27,52.8,231.47,192.27,236.61
17227_sd795_sl9_pd133_pl10_sv5_bp11_ba650_bp57,176.26,14.38,49.49,216.79,188.13,173.38
17228_sd833_sl11_pd199_pl12_sv10_bp12_ba710_bp65,195.07,16.25,52.33,231.17,214.76,217.98
17229_sd835_sl13_pd198_pl9_sv9_bp11_ba570_bp57,227.82,16.48,52.43,252.78,284.3,298.85
17230_sd781_sl10_pd178_pl12_sv6_bp13_ba710_bp65,166.81,14.72,50.69,207.11,163.53,153.85
17231_sd693_sl13_pd184_pl12_sv10_bp14_ba810_bp62,197.46,16.77,57.42,255.91,207.77,238.9
17232_sd816_sl12_pd82_pl12_sv7_bp13_ba650_bp50,173.36,14.43,49.93,219.06,188.86,164.34
17233_sd675_sl14_pd196_pl11_sv5_bp12_ba630_bp54,172.21,14.52,48.1,206.2,178.67,166.13
17234_sd723_sl11_pd199_pl9_sv10_bp12_ba610_bp66,155.31,14.88,46.96,181.23,166.54,228.36
