load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
44178_sd815_sl10_pd195_pl9_sv7_bp12_ba700_bp61,169.73,14.49,52.74,227.11,168.51,210.34
44179_sd712_sl12_pd187_pl13_sv5_bp12_ba580_bp60,138.13,13.46,42.26,174.66,126.64,137.12
44180_sd756_sl8_pd240_pl11_sv6_bp13_ba770_bp55,182.33,15.03,52.49,223.59,177.33,178.24
44181_sd711_sl11_pd185_pl11_sv9_bp13_ba760_bp75,174.75,16.92,59.5,261.3,169.71,232.29
44182_sd687_sl11_pd127_pl8_sv5_bp12_ba830_bp72,197.33,15.9,56.44,257.09,181.05,186.1
44183_sd674_sl11_pd219_pl10_sv6_bp13_ba620_bp52,155.59,13.8,43.46,186.99,156.03,147.56
44184_sd798_sl10_pd176_pl9_sv8_bp12_ba770_bp64,190.1,15.79,57.33,267.78,185.54,234.32
44185_sd661_sl10_pd251_pl11_sv10_bp11_ba730_bp60,176.66,15.59,55.42,234.98,172.64,212.73
44186_sd774_sl8_pd185_pl11_sv10_bp12_ba760_bp49,215.0,16.39,57.48,255.49,215.74,295.67
44187_sd672_sl8_pd235_pl7_sv7_bp13_ba820_bp67,194.11,15.37,53.4,226.91,179.17,167.35
44188_sd750_sl7_pd173_pl10_sv8_bp12_ba720_bp56,195.75,15.33,51.48,222.08,194.68,201.15
44189_sd852_sl12_pd269_pl10_sv9_bp10_ba780_bp59,250.32,17.8,58.56,266.54,250.99,289.1
44190_sd577_sl8_pd205_pl7_sv6_bp10_ba720_bp53,170.41,14.16,51.98,220.88,159.46,168.81
44191_sd754_sl10_pd214_pl8_sv8_bp12_ba700_bp58,178.88,14.6,47.58,206.06,187.96,220.14
44192_sd747_sl11_pd228_pl9_sv8_bp12_ba710_bp63,199.93,15.83,52.8,225.83,219.3,214.05
44193_sd724_sl12_pd241_pl11_sv6_bp12_ba850_bp55,213.99,16.2,57.02,265.25,196.24,212.92
44194_sd752_sl6_pd240_pl13_sv5_bp14_ba670_bp62,162.78,13.57,45.18,192.39,150.95,147.13
44195_sd765_sl11_pd242_pl12_sv10_bp12_ba740_bp49,179.38,18.31,59.0,239.39,182.04,234.25
44196_sd742_sl7_pd203_pl12_sv6_bp10_ba790_bp64,180.93,14.72,51.58,225.69,169.74,178.94
44197_sd616_sl11_pd204_pl12_sv7_bp12_ba730_bp73,177.3,15.19,53.29,216.05,173.69,174.42
44198_sd758_sl7_pd187_pl9_sv7_bp12_ba750_bp62,203.67,15.72,51.38,232.41,212.6,201.98
44199_sd875_sl13_pd207_pl9_sv9_bp9_ba810_bp54,266.83,19.2,60.71,304.98,309.66,333.03
44200_sd774_sl8_pd159_pl10_sv7_bp14_ba650_bp72,156.23,14.2,45.82,186.79,149.21,164.87
44201_sd747_sl16_pd185_pl14_sv9_bp12_ba720_bp50,230.49,17.93,53.8,284.05,278.99,249.49
44202_sd793_sl13_pd155_pl8_sv7_bp11_ba850_bp55,198.02,16.42,58.8,270.91,191.74,226.42
44203_sd742_sl11_pd202_pl10_sv8_bp13_ba590_bp54,156.36,17.13,57.52,279.02,159.92,252.75
44204_sd722_sl11_pd243_pl7_sv9_bp14_ba550_bp65,144.68,14.73,45.49,200.61,143.71,182.99
44205_sd726_sl10_pd221_pl10_sv3_bp12_ba650_bp56,151.39,13.31,48.36,195.28,134.97,148.44
44206_sd859_sl8_pd256_pl11_sv10_bp12_ba620_bp62,161.28,14.8,47.49,195.69,167.21,257.82
44207_sd918_sl11_pd226_pl13_sv9_bp13_ba820_bp63,214.03,17.73,63.7,286.59,210.92,280.37
44208_sd818_sl8_pd124_pl9_sv9_bp12_ba730_bp67,197.62,15.96,51.29,219.88,199.46,230.02
44209_sd846_sl10_pd184_pl9_sv9_bp13_ba710_bp51,180.19,17.81,57.45,221.53,193.1,225.07
44210_sd535_sl10_pd200_pl12_sv9_bp12_ba720_bp63,173.37,15.64,53.96,238.09,176.56,203.57
44211_sd806_sl10_pd293_pl10_sv8_bp10_ba760_bp61,180.27,15.61,52.36,213.0,178.35,210.82
44212_sd732_sl6_pd202_pl9_sv6_bp12_ba570_bp50,167.3,13.06,41.62,195.28,193.24,164.55
44213_sd808_sl13_pd215_pl13_sv10_bp11_ba560_bp76,149.8,14.66,51.03,210.07,161.12,224.81
44214_sd711_sl10_pd101_pl12_sv6_bp12_ba790_bp51,193.13,14.36,51.56,229.78,186.72,187.62
44215_sd762_sl10_pd358_pl11_sv7_bp11_ba570_bp67,136.26,13.38,45.56,178.88,135.24,155.11
44216_sd700_sl10_pd287_pl16_sv8_bp13_ba680_bp45,170.1,13.58,47.12,195.25,157.79,177.17
44217_sd801_sl9_pd188_pl8_sv8_bp12_ba950_bp54,227.63,17.23,59.81,270.84,230.56,271.3
44218_sd732_sl10_pd112_pl9_sv15_bp11_ba500_bp73,279.6,22.92,51.86,277.76,399.68,452.53
44219_sd755_sl11_pd177_pl8_sv10_bp12_ba560_bp47,143.78,14.06,45.91,179.57,157.24,232.63
44220_sd766_sl10_pd201_pl12_sv5_bp11_ba900_bp59,202.7,16.0,56.31,269.66,177.02,206.89
44221_sd743_sl11_pd162_pl10_sv9_bp11_ba780_bp75,209.13,17.07,56.79,250.46,223.51,233.12
44222_sd869_sl8_pd298_pl8_sv8_bp13_ba640_bp56,173.9,16.14,47.7,204.14,164.95,210.31
44223_sd636_sl8_pd236_pl11_sv8_bp11_ba660_bp71,163.67,13.83,47.65,192.35,162.15,155.24
44224_sd773_sl7_pd277_pl10_sv8_bp12_ba620_bp73,172.25,14.04,43.89,191.64,195.18,182.51
44225_sd759_sl12_pd231_pl12_sv4_bp12_ba680_bp60,156.49,14.29,49.7,202.97,142.43,148.8
44226_sd824_sl7_pd185_pl12_sv4_bp13_ba880_bp63,200.77,15.49,55.99,263.75,179.7,206.32
44227_sd701_sl7_pd161_pl10_sv8_bp13_ba690_bp66,179.74,13.96,46.83,196.86,182.94,189.94
44228_sd744_sl10_pd136_pl7_sv11_bp14_ba830_bp51,257.59,19.44,59.75,263.8,288.33,317.39
44229_sd769_sl11_pd302_pl8_sv7_bp12_ba640_bp59,149.89,13.4,44.05,187.95,146.2,162.65
44230_sd869_sl9_pd194_pl9_sv10_bp11_ba560_bp63,167.17,13.8,47.02,171.51,175.27,221.37
44231_sd751_sl11_pd219_pl10_sv9_bp11_ba580_bp53,161.5,14.74,45.37,216.57,171.71,194.5
44232_sd738_sl9_pd175_pl9_sv6_bp13_ba620_bp52,147.49,13.48,47.63,199.77,144.82,154.8
44233_sd755_sl8_pd269_pl11_sv9_bp12_ba810_bp56,207.45,15.87,56.44,243.04,204.79,209.72
44234_sd862_sl13_pd183_pl9_sv10_bp13_ba570_bp62,164.59,16.15,47.51,192.74,187.69,297.13
