,out_oopDisp_mm_n2,out_oopDisp_mm_n5,out_endBend_kNm_n6
16946,0.23615428087030235,0.16085702642550392,0.2460361207483545
16618,0.3117876989733447,0.23235948716341182,0.3139489640413736
34674,0.2062965056042196,0.12858531080530392,0.3306961512272625
2859,0.2906423660167655,0.2106830506880662,0.18606724814370482
16308,0.34463596119431095,0.19880254537475311,0.2323043999870303
33025,0.15060751624752752,0.12560734773204602,0.16330534029376484
42770,0.3467787510596213,0.33157267797247736,0.4783405207353848
25995,0.2888527832721107,0.20886492586439298,0.31803443468110637
367,0.19770179900160115,0.15562208081251372,0.23710320677020855
17361,0.20761514552133367,0.1364377292247892,0.14205116565610712
35873,0.2219553546199491,0.15038713519952351,0.16737459874841934
18503,0.22836017707450315,0.17226732704303943,0.24822476573392568
42004,0.2296317227088631,0.1624713958810069,0.1390843357867774
24022,0.32207779975510975,0.23116830193410864,0.27666093836127237
31538,0.14794668927192237,0.1099495313626532,0.14744982328718267
2248,0.2233917302439484,0.15877245227422337,0.12159138808728645
11990,0.33081378920599036,0.19587160277107302,0.23168833695405475
25997,0.14359046811717055,0.10062380489639824,0.17240037612269385
3545,0.23097390976735424,0.19212563869471178,0.35491715573424987
212,0.2398747292078742,0.15314566941475188,0.22852696086378524
43658,0.2193887162098521,0.14099871477383152,0.15380499983787818
25955,0.20234058585287742,0.16449327607285041,0.16902824162640642
49883,0.2429123104455119,0.16927369047992225,0.10119645925877893
8640,0.24307714043515113,0.15802012476097932,0.3326578256217373
43755,0.2676839031741546,0.16546503244412403,0.13392886093187642
9059,0.35327776207968353,0.2290680542929689,0.3009792159787297
33654,0.24821041725534518,0.17916366258111027,0.23186667098991606
20722,0.22998492982951865,0.1256857151813423,0.11727894685645732
12220,0.26655364038805685,0.1755430864236231,0.16267306507571092
23663,0.235283036639352,0.16109212877339268,0.17126552316721252
41420,0.18550437976829617,0.1315319268988433,0.234946986154794
23116,0.14481491946877653,0.1076925488229209,0.12193184397393084
27400,0.35579730620702643,0.2245854361932228,0.3498265296196622
11381,0.28449656211735896,0.18668693771355133,0.24592263545280638
2792,0.30175661674672694,0.239647659947964,0.26472877014364005
23335,0.21378449656211737,0.12121877057145544,0.11392302454524822
47614,0.2329754167844024,0.15968151468606,0.23627638533121495
29480,0.8583168503343693,0.9006457477822012,0.9208034758924809
25838,0.38979937835546763,0.30814081063289556,0.602687980285983
11491,0.24489027032118302,0.13432180809379018,0.16591550209137187
42022,0.23471790524630307,0.14963480768627946,0.17606432995039076
6558,0.28437882641047374,0.172612143819943,0.1675529327842807
19265,0.1837618913063954,0.1318924171656061,0.1755293278428067
11979,0.31357728171799937,0.2612300554841541,0.27748775980026597
35494,0.3194640670622586,0.23018087207297577,0.24657112285593855
28669,0.2543091268719978,0.17193818375599512,0.23011575500145917
14023,0.23113873975699353,0.15018337983135327,0.22252845238481248
29405,0.29860129980220407,0.21146672518102883,0.31686715735546833
46956,0.19937364603937083,0.14783235635246544,0.27473168833695405
817,0.27919845530752563,0.21420958590639794,0.19405985538730916
46785,0.33912593011208436,0.30168333281088366,0.4880191952271329
37870,0.22591127437129135,0.1528478731074261,0.20592717486462828
44494,0.38902232269002535,0.29191874862856965,0.2560714633118252
22453,0.3016388810398417,0.22345694492335666,0.24269641062222372
2531,0.580672506357728,0.5924422431898687,0.49401770370610565
39721,0.32144202693792967,0.23648161499639514,0.29627768230602125
9152,0.22732410285391355,0.13070123193630295,0.114231056061736
941,0.22016577187529437,0.13745650606564058,0.16471580039557734
15138,0.273641329942545,0.20265822388012916,0.27824973249894625
33465,0.36022416878590935,0.32682361054512404,0.46436561719788605
32868,0.390717716869172,0.2628914454092348,0.3657468953665576
3084,0.27962230385231235,0.22447572176420805,0.2367789630686424
45584,0.2405105020250541,0.13460393091125672,0.12431503518044165
38345,0.29773005557125365,0.220431961380521,0.19705910962679554
39491,0.2139493265517566,0.1491175825209241,0.18381375441782047
34942,0.2734294056701516,0.2226262499608163,0.32312506079569403
33207,0.3423518884807384,0.20342622488323253,0.26550695502739863
20700,0.2058491099180559,0.1296981285853108,0.114231056061736
32473,0.2927616087406989,0.2124855020218802,0.24666839596640835
37763,0.36441555995102193,0.324770383373562,0.44090658538957894
5200,0.141306395403598,0.07614181373624651,0.04461593333549496
11131,0.37239804087783734,0.32083633741888967,0.3396939139457217
8428,0.2547565225581614,0.18350521927212315,0.32148763010278525
12723,0.3246679853065838,0.19057396319864578,0.2769851820628385
2346,0.3187105585381934,0.22806495094197676,0.3731396517622646
32566,0.3132005274559668,0.21441334127456818,0.23554683700269127
36007,0.23657812941508902,0.2068273721826902,0.2590220809960767
22607,0.285179429217293,0.16806683176075987,0.16322427936837328
24129,0.1429076010172365,0.07875928654274161,0.09552219448137222
48210,0.13308844306301212,0.10944797968715714,0.1560909179339192
17368,0.20398888574927002,0.11410300617535502,0.10896209591128694
657,0.22876047847791273,0.14244067584088277,0.20343049836256935
40123,0.39910049919939716,0.28611955738064637,0.3354138970850492
30583,0.2231798059715551,0.13996426444312093,0.11359878084368213
24493,0.18022982009983987,0.1111407165919564,0.12050517168703997
43837,0.27663181689742866,0.18990000313469801,0.26041632891281097
6378,0.2636808891400584,0.15764396100435724,0.20976946272818656
766,0.23869737213902234,0.14193912416538668,0.1495736195324406
32096,0.3392436658189696,0.24003949719444528,0.31607276028663156
9801,0.21015823679005372,0.14803611172063574,0.18212768716967673
49428,0.20434209286992563,0.11849158333594559,0.127525047825946
22614,0.2527079212583593,0.17237704147205418,0.29254887973801114
4991,0.16588961100122443,0.0991661703394878,0.09080444862358553
41486,0.16935104078364885,0.11106234914266011,0.1738270484095847
6845,0.25972496938871614,0.14744051910598416,0.14159722447391462
34639,0.24804558726570594,0.2155731795241529,0.336256930709121
41425,0.21943581049260621,0.15991661703394877,0.20046366849323952
18128,0.2788217010454931,0.19159274003949717,0.3013358840504523
7382,0.3077611377978713,0.2801949782138491,0.5199734120164717
1328,0.23914476782518604,0.1643365411742579,0.18207905061444182
27314,0.23389375529810677,0.16411711231622833,0.135663564735255
29447,0.1116840915512857,0.11872668568383435,0.13211309620310627
24940,0.20978148252802112,0.14497978119808153,0.2600758730261665
38852,0.1831025713478384,0.1301213128115106,0.23854609124217765
2813,0.31345954601111425,0.22634086705745904,0.2129632631886126
40345,0.25124799849298296,0.16327074386382873,0.19720501929250026
48915,0.3123292832250164,0.19250180245133386,0.2686845433027464
17535,0.29014787604784775,0.17925770352026582,0.20497065594500827
38524,0.28572101346896484,0.17463402401178646,0.2069323303394832
5564,0.3469671281906376,0.29563336572521237,0.35918096040984404
39615,0.2343176038428935,0.13852230337606974,0.12686034823773554
22599,0.18204294998587175,0.09123538447070625,0.17374598748419315
25473,0.28835829330319296,0.18681232563242534,0.1715087059433871
12849,0.27503061128379014,0.17922635654054736,0.22536558477351584
42635,0.2268060657436187,0.16816087269991536,0.2250251288868714
5445,0.2968823584816803,0.2722485188552083,0.3369864790376448
22278,0.30260431383630026,0.2461208112598351,0.25751434778379434
28480,0.25376754262032586,0.12582677659007555,0.14962225608767551
23108,0.2716869172082509,0.17986896962477666,0.19157939107032848
8259,0.264693416219271,0.1494153788282499,0.2588113225900587
12661,0.35264198926250345,0.22284567881884582,0.34301741188677415
47720,0.21533860789300177,0.16847434249710042,0.175918420284686
5576,0.2028115286804182,0.12534089840443877,0.1047955643461626
14806,0.37268060657436175,0.29685589793423406,0.32949644953146784
26050,0.22018931901667135,0.16063759756747437,0.24619824259913756
49251,0.2719694829047754,0.18038619479013196,0.3488213741448073
47337,0.26641235753979464,0.14195479765524593,0.15425894102007068
6580,0.19002543091268717,0.13369486849942008,0.11745728089231869
31472,0.2153621550343788,0.1358421366101376,0.1405758568139814
41087,0.22150795893378541,0.15146860599981193,0.18700755487824652
24735,0.1780163888103984,0.12032538164947806,0.10558996141499954
35752,0.23321088819817273,0.15941506535845273,0.19900457183619216
3373,0.27055665442215315,0.20714084197987526,0.14427223501183492
26141,0.20923989827634923,0.12919657690981473,0.12833565707986125
49941,0.39559197513421873,0.27792232218425755,0.31163062157517596
19502,0.20450692285956487,0.12234726184132158,0.13326416134366595
26766,0.2557455024959969,0.17855239647659948,0.22677604487532835
41005,0.13200527455966846,0.07437070938215104,0.08068804513472327
48217,0.3233728925308468,0.20214099871477387,0.20983431146849976
7295,0.24503155316944522,0.1464530892448513,0.12671443857203077
42286,0.4876848450598097,0.39558321055766277,0.33116630459453333
40861,0.24988226429311486,0.14124949061157954,0.14070555429460788
31094,0.21029951963831592,0.14991693050374594,0.21772964560163424
33792,0.2407459734388245,0.15471301840067708,0.24460944846146368
12234,0.25157765847226143,0.1451051691169556,0.15957653772575467
25088,0.16537157389092963,0.11074887934547509,0.13504750170227944
35100,0.16779692945276445,0.11335067866211093,0.21536266658020167
13903,0.24486672317980593,0.16954013980752958,0.19804805291657215
6587,0.19174437223321086,0.13024670073038463,0.13118900165364292
25956,0.15955542997080155,0.11549794677282846,0.23921079083038813
28306,0.2831308279174908,0.18468073101156707,0.19170908855095495
36149,0.2063200527455967,0.15323971035390738,0.23827048409584647
35912,0.2892295375341434,0.21301840067709477,0.3443305988781169
27269,0.17559103324856365,0.12168897526723302,0.129227327259168
49222,0.25913629085429024,0.2397260273972603,0.574819234136377
31708,0.3257511538099275,0.23958496598852702,0.2545961544696995
28345,0.2887585947066026,0.25275069747029877,0.22523588729288938
36630,0.2645050390882546,0.17471239146108275,0.21523296909957526
16882,0.1343835358387492,0.07190997147424846,0.07903440225673622
24831,0.18037110294810213,0.1286323312748817,0.14070555429460788
25386,0.2967410756334181,0.1933324974138742,0.21894555948250707
12207,0.34032683432231325,0.27079088429829784,0.20252261599818425
44311,0.24934068004144297,0.17215761261402462,0.22468467300022701
34884,0.20733257982480927,0.1491175825209241,0.16679096008560038
2176,0.24175850051803707,0.13482335976928622,0.15563697675172664
21301,0.37743712913252325,0.25923952227202907,0.25140235400927347
4822,0.2872751247998493,0.2037867151499953,0.41859861872183135
44752,0.27100405010831685,0.23787655559386855,0.2069485425245615
34090,0.32144202693792967,0.2119369298768064,0.3606076326967349
49982,0.2144202693792974,0.13610858593774489,0.1642132226581499
18658,0.23704907224262975,0.1444155355631485,0.1427807139846309
14452,0.2017990016012056,0.13498009466787875,0.19318439739308071
14731,0.1702929264387303,0.11911852293031563,0.1948542524561461
32567,0.23770839220118675,0.1774395786965926,0.35206381116046825
5250,0.2300084769708957,0.15430550766433654,0.31428941992801795
1447,0.19412263351229161,0.13366352151970157,0.23864336435264752
40898,0.23045587265705944,0.1643522146641171,0.299455270581369
24895,0.1583545257605727,0.12288016049653616,0.19052559904023866
21831,0.3094094376942639,0.1821416256543682,0.39321033688920604
42706,0.2748186870113968,0.14863170433528727,0.18551603385104246
38452,0.18719977394744278,0.09686216733017775,0.10092085211244775
39976,0.2553452010925874,0.1620795586345256,0.18212768716967673
33314,0.3332391447678251,0.21522836274724932,0.221442235984566
39660,0.2983893755298107,0.19035453434061628,0.20772672740832013
35030,0.19407553922953755,0.17902260117237706,0.20677020848870017
40714,0.2413346519732504,0.13530923795492306,0.1885963490159204
19026,0.1695865121974192,0.10040437603836869,0.1715249181284654
16028,0.2599368936611095,0.15452493652236604,0.3112577413183749
30607,0.3718800037675426,0.3032036613272311,0.27818488375863304
22323,0.17858152020344734,0.11360145449985895,0.16050063227521813
16128,0.27517189413205234,0.1930973950659854,0.2941214616906067
26855,0.3739521522087218,0.22563556001379265,0.45279011705197636
21043,0.27338231138739755,0.17532365756559354,0.22414967089264295
3392,0.19906753320146933,0.1433654117425786,0.20380337861937034
2936,0.1812423471790525,0.10258299112880476,0.09754871761616032
25953,0.1803946500894791,0.16693834049089373,0.21518433254434036
42702,0.24253555618347936,0.14813015265979124,0.1179922829999028
12977,0.30957426768390317,0.18106015485407984,0.22427936837326937
48204,0.25974851653009323,0.15787906335224605,0.19947472520346296
24852,0.08175567486107185,0.06343061346039308,0.08962095911286927
26853,0.15072525195441275,0.11794301119087175,0.14757952076780914
18441,0.2599604408024865,0.18115419579323533,0.3821374144807238
29515,0.21877649053404916,0.13775430237296638,0.240426704711261
4677,0.22113120467175287,0.1612018432024075,0.1871696767290296
41073,0.18694075539229535,0.1230055484154102,0.09383612723322854
29676,0.2867806348309315,0.18627942697721078,0.19537304237865186
23511,0.18602241687859097,0.1389454876022695,0.1961188028922539
13016,0.16657247810115847,0.09919751731920631,0.07890470477610975
10377,0.21726947348591877,0.16516723613679823,0.14198631691579391
18774,0.2550155411133088,0.19513494874768816,0.21659479264615292
14981,0.30338136950174255,0.1831604024952196,0.1706656723193152
26411,0.07106527267589716,0.025720196859032624,0.04181122531694825
15759,0.21771686917208247,0.12943167925770352,0.16857430044421393
31381,0.18986060092304793,0.12150089338892198,0.2524075094841284
43109,0.24295940472826597,0.14676655904203628,0.21669206575662273
27792,0.1416831496656306,0.06750572082379863,0.1289030835576019
28130,0.31199962324573793,0.18974326823610543,0.20759702992769366
8916,0.262786097767731,0.1663270743863829,0.3010440647190429
8512,0.20271734011491008,0.13985455001410613,0.1513245355208975
19554,0.325515682396157,0.18264317732986424,0.2096559774326384
9542,0.21086465103136479,0.12469828532020938,0.23103984955092252
915,0.30827917490816614,0.23884831196514217,0.3193638338575273
4775,0.20088066308750122,0.1283972289269929,0.09915372393891253
2551,0.2916077988132241,0.19134196420174915,0.24159398203689894
27199,0.19944428746350193,0.12560734773204602,0.12039168639149186
15244,0.30590091362908545,0.18416350584621172,0.2052462630913395
630,0.2892295375341434,0.15198583116516728,0.17476735514412636
10131,0.3010737496467929,0.19632613397699133,0.2197561687364223
49256,0.29165489309597814,0.2148678724804865,0.18755876917090888
6150,0.2414052933973815,0.13060719099714743,0.15031938004604264
9329,0.25675802957520955,0.14773831541330995,0.19975033234979414
12018,0.24258265046623337,0.18046456223942825,0.1792581304108168
47568,0.3960629179617594,0.32478605686342127,0.2669498394993678
20040,0.2621738720919281,0.1683176075985079,0.2069323303394832
38217,0.22767730997456911,0.15123350365192312,0.12893550792775857
2399,0.2141612508241499,0.16993197705401086,0.2258033137706301
46210,0.25986625223697846,0.1963418074668506,0.25412600110242867
31342,0.32327870396533864,0.3071220337920441,0.22304724230731823
42581,0.25791183950268437,0.1382088335788847,0.17090885509548978
10212,0.12472920787416406,0.08411962007460583,0.14213222658149868
27204,0.21898841480644252,0.15087301338516035,0.1468337602542071
6466,0.2589243665818969,0.17391304347826086,0.20458156350312903
25429,0.23938023923895638,0.16358421366101378,0.32406536753023585
33770,0.3255863238202882,0.20049528227955238,0.21288220226322105
28532,0.20603748704907224,0.15306730196545565,0.24079958496806206
41408,0.23085617406046907,0.12504310209711292,0.1810576829545086
27307,0.3136479231421305,0.2121563587348359,0.20278201095943713
15215,0.2859329377413582,0.20457038964295793,0.31419214681754815
33764,0.26874352453612127,0.19555813297388797,0.3020654323789761
11786,0.2590891965715363,0.18258048337042726,0.2338607697545476
44533,0.19770179900160115,0.12193975110498104,0.07044194416523461
41208,0.1652538381840444,0.11396194476662172,0.138160241237314
47547,0.2316096825845342,0.1697125481959813,0.20224700885185312
14631,0.19760761043609307,0.12360114103006176,0.2552284296877534
43459,0.31183479325609864,0.21607473119964893,0.39966278655037135
32112,0.3442592069322784,0.2656186326447447,0.20096624623066697
41909,0.2972120184609588,0.18522930315664088,0.1590253234330923
17203,0.16864462654233778,0.11416570013479199,0.20080412437988396
8605,0.33246208910238295,0.27952101814990127,0.21669206575662273
30683,0.34762644814919463,0.2047114510516912,0.24770597581141993
14508,0.18392672129603463,0.13711168928873702,0.17664796861320972
2128,0.31329471602147496,0.1834111783329676,0.3336629810965922
43398,0.21458509936893663,0.1389611610921288,0.23198015628546417
31501,0.1450739380239239,0.09695620826933327,0.06142796926169711
621,0.36778280116793816,0.2195855929281214,0.24052397782173088
47101,0.2388386549872845,0.1552929375254694,0.18660225025128893
281,0.20829801262126776,0.14066957148678721,0.15025453130572938
48362,0.302439483846661,0.1751199021974233,0.18605103595862657
36235,0.2520956955825563,0.15928967743957873,0.25242372166920657
9436,0.18380898558914952,0.1620795586345256,0.2348821374144808
9813,0.16645474239427335,0.09883702705244349,0.12817353522907818
10100,0.2061552227559574,0.14215855302341618,0.201549884893486
36518,0.2841198078553263,0.24651264850631638,0.23355273823805975
42925,0.21258359235188848,0.15374126202940347,0.15977108394669434
38675,0.28513233493453893,0.1834111783329676,0.2469926396679745
7273,0.1716351134972214,0.11545092630325071,0.18241950650108626
34925,0.34284637844965615,0.27707595373185795,0.5520249019162804
20744,0.24041631345954603,0.15407040531644778,0.11426348043189263
24061,0.27679664688706784,0.17259647033008368,0.22204208683246332
37812,0.23372892530846753,0.16888185323344096,0.13449628740961708
10809,0.20643778845248187,0.1522052600231968,0.1561071301189975
32752,0.20139870019779602,0.14040312215918,0.16046820790506147
26783,0.27425355561834797,0.1745243095827717,0.1678609643007685
44480,0.22449844588866916,0.155888530140121,0.3434713530689667
47175,0.36912498822642925,0.30086831133820263,0.29431600791154633
39608,0.17992370726193843,0.1280367386602301,0.13820887779254895
36457,0.32188942262409337,0.21605905770978967,0.2933270646217697
46188,0.21750494489968922,0.1317670292467321,0.1419538925456373
8243,0.28360177074503157,0.19723519638882792,0.25566615868486764
29347,0.308891400583969,0.1917494749380897,0.25941117343795606
49679,0.26283319205048505,0.18279991222845682,0.19710774618203045
36680,0.33768955448808513,0.2379862700228833,0.3050808988035407
42561,0.3373128002260526,0.23775116767499455,0.31083622450633897
45879,0.23900348497692384,0.14424312717469673,0.129227327259168
28473,0.2160450221343129,0.12693959437008245,0.12553094906131448
28555,0.312023170387115,0.2355725525845585,0.28348626827923873
33803,0.2663181689742865,0.16765932102441933,0.179160857300347
36851,0.1464867665065461,0.10620356728629199,0.13705781265198927
38929,0.3114344918526891,0.20615341211874233,0.2250089167017931
10560,0.1656541395874541,0.1176922353531237,0.15909017217340557
27691,0.24724498445888668,0.14217422651327544,0.13657144709964011
42727,0.27486578129415085,0.19121657628287514,0.20602444797509814
5185,0.2988132240745973,0.18615403905833672,0.2659933205797478
25042,0.3125176603560328,0.18385003604902667,0.1745728089231867
29094,0.29904869548836777,0.2103539074010219,0.2841671800525275
37050,0.3533013092210605,0.2572646625497633,0.4997406050387472
39988,0.37531788640859,0.2542083320272092,0.2697707597029928
22130,0.22876047847791273,0.11885207360270839,0.14114328329172207
28228,0.24832815296223035,0.24502366696968747,0.5394928828507508
21212,0.3129179617594424,0.21286166577850224,0.23282318990953607
25985,0.2090044268625789,0.14255039026989752,0.17844752115690157
22327,0.22148441179240844,0.13336572521237577,0.1759994812100775
32930,0.31091645474239427,0.19107551487414193,0.28270808339548004
26868,0.31863991711406237,0.2445534622739099,0.33136085081547295
1438,0.2013516059150419,0.1173160715965017,0.23296909957524078
27465,0.1901431666195724,0.1379110372715589,0.15698258811322593
17043,0.2645756805123858,0.17428920723488295,0.1900716578580461
40473,0.1948996891777338,0.15407040531644778,0.2688466651535294
7924,0.22087218611660545,0.1321588664932134,0.2376382088777926
33110,0.2223321088819817,0.1547443653803956,0.21539509095035833
36256,0.2252990486954883,0.15341211874235922,0.12356927466683962
24844,0.2212960346613921,0.1550421616877214,0.2686196945624332
40212,0.2070500141282848,0.12148521989906275,0.14250510683829967
32619,0.2223321088819817,0.13745650606564058,0.1018773710320677
9875,0.12946218329094847,0.09170558916648383,0.1729840147855128
23944,0.255769049637374,0.20046393529983386,0.2823352031386791
48293,0.265399830460582,0.16626438042694586,0.20720793748581437
47925,0.15468117170575493,0.09331995862198678,0.20488959501961682
6145,0.24034567203541488,0.1483966019873985,0.21220129048993228
49581,0.31689742865216164,0.2000250775837748,0.281265198923511
38812,0.2709569558255628,0.19311306855584465,0.19183878603158136
5252,0.24832815296223035,0.21377072819033888,0.3302259978599916
13901,0.30309880380521803,0.19938246449954544,0.17236795175253725
45685,0.1369030799660921,0.07335193254129965,0.08517882040141372
40111,0.22946689271922385,0.14584182314034044,0.09443597808112583
19705,0.24620891023829708,0.20362998025140278,0.2167893388670926
17973,0.2174578506169351,0.14813015265979124,0.17251386141824201
28304,0.20841574832815293,0.16046518917902264,0.2389838202392919
24591,0.30481774512574167,0.20134165073195198,0.2443500535002108
36133,0.35723368183102566,0.29053948152095543,0.21234720015563704
34472,0.3346519732504474,0.208802231904956,0.2181673745987485
33977,0.253225958368654,0.13512115607661201,0.14620148503615318
32877,0.20405952717340117,0.14809880568007272,0.16226776044875327
5316,0.2763021569181502,0.17433622770446067,0.23407152816056556
26852,0.4530705472355655,0.35270054230274916,0.46277682306021206
13950,0.3237496467928793,0.2459013824018056,0.20809960766512112
13779,0.10445511914853536,0.06904172283000534,0.11802470737005935
32451,0.4837995667325986,0.5490893702391775,0.4704127622320937
5010,0.3514881793350286,0.19715682893953168,0.29164099737362614
38685,0.2535320712065555,0.15954045327732674,0.18395966408352524
34100,0.1457332579824809,0.08999717877182534,0.0903991439966279
36810,0.21039370820382405,0.15060656405755307,0.2824486884342272
22536,0.3031694452293492,0.1859973041597442,0.36730326513407485
15366,0.23801450503908825,0.15207987210432272,0.17674524172367953
45183,0.17476688330036735,0.09542020626312656,0.09253915242696412
5214,0.2450786474521993,0.17185981630669883,0.12794656463798196
40338,0.32386738249976454,0.1952916836462807,0.20190655296520868
49823,0.13318263162852031,0.09441710291213443,0.17256249797347692
40191,0.30185080531223507,0.18115419579323533,0.2183781330047664
42817,0.3237731939342564,0.21433497382527195,0.2859180960409844
17422,0.2531317698031459,0.20308140810632896,0.24446353879575897
3909,0.28480267495526046,0.2004325883201154,0.2886255309490614
18767,0.2051426956767449,0.11121908404125261,0.12155896371712985
21463,0.2854619949138174,0.2036926742108398,0.30334619500016213
24950,0.3024159367052839,0.24850318171844143,0.4844363023248274
46297,0.3391023829707073,0.29008495031503717,0.26391816088972475
40354,0.17761608740698878,0.11313124980408137,0.0804286501734704
26381,0.16711406235283036,0.10813140653897996,0.10186115884698943
6499,0.23080907977771495,0.15502648819786213,0.15943062806004996
7730,0.2135019308655929,0.1208112598351149,0.12352063811160471
35891,0.32205425261373266,0.18386570953888592,0.19284394150643627
22888,0.2958462842610907,0.20612206513902387,0.2938944910995105
15921,0.25850051803711027,0.17059026362809943,0.36023475243993386
20570,0.0867476688330037,0.04451271120027586,0.08663791705846119
13816,0.198832061787699,0.12295852794583242,0.17452417236795179
28717,0.15232645756805127,0.08349268048023573,0.0785156123342304
37227,0.24545540171423189,0.138663364784803,0.1365390227294835
32906,0.26716586606385984,0.16200119118522932,0.22899711423105615
41392,0.3142366016765564,0.25369110686185387,0.15544243053078696
12772,0.24583215597626443,0.1799473370740729,0.28014655815310796
46470,0.20464820570782707,0.13588915707971538,0.15558834019649173
25819,0.26747197890176133,0.1666718911632864,0.1773126682014202
16576,0.2677780917396628,0.17928905049998434,0.2669660516844461
15184,0.2718517471978902,0.20115356885364094,0.25667131415972255
41302,0.2334934538946972,0.14352214664117113,0.1184137998119387
18996,0.34301120843929545,0.20571455440268327,0.2829999027268896
5636,0.41852689083545247,0.3421522836274725,0.4134431438669305
47664,0.30646604502213426,0.2112002758534215,0.17316234882137413
12738,0.3166384100970142,0.2581110310021629,0.1558639473428229
37639,0.5745031553169445,0.4757687846775963,0.6588145650270745
30170,0.40802486578129415,0.3523557255258456,0.36278006549722785
12289,0.2394037863803334,0.1623930284317106,0.17479977951428297
2836,0.27816238108693603,0.22536911068618543,0.5265717713433418
27940,0.20123387020815672,0.12261371116892888,0.12626049738983822
21189,0.25068286709993404,0.16698536096047145,0.1544696994260887
33022,0.26893190166713754,0.22004012413403967,0.21173113712266142
43581,0.24206461335593857,0.12570138867120154,0.14908725398009146
20327,0.31242347179052454,0.2390990878028902,0.1990207840212704
25228,0.1557643402090986,0.09711294316792576,0.09613825751434779
27995,0.2817886408589997,0.2482210589009749,0.471223371486009
41881,0.16047376848450592,0.08794395160026333,0.08556791284329307
1507,0.2951634171611567,0.25949029810977714,0.24339353458059085
8925,0.23292832250164827,0.17157769348923235,0.26198891086540654
47737,0.2252519544127343,0.18616971254819598,0.13859797023442824
43016,0.23834416501836678,0.1623930284317106,0.20226322103693142
4204,0.2501648299896392,0.18975894172596475,0.15528030868000395
26536,0.296034661392107,0.2105576627691922,0.15933335494958015
40382,0.20413016859753227,0.1382558540484624,0.30345968029571024
26157,0.331920504850711,0.28793768220431964,0.20970461398787335
40058,0.26224451351605915,0.14266010469891227,0.12673065075710907
4288,0.3602948102100405,0.3042067646782233,0.2572387406374632
11596,0.3569982104172553,0.23309614118679667,0.3028922538179697
5092,0.26789582744654794,0.22304943418701606,0.2379948769495153
38211,0.2624799849298295,0.167392871696812,0.17844752115690157
43822,0.273641329942545,0.17408545186671265,0.1675205084141241
32623,0.3334039747574644,0.2823735933042852,0.20403034921046662
37504,0.18239615710652726,0.12298987492555094,0.16473201258065565
20357,0.32876518790618814,0.29492805868154603,0.22972666255957983
12603,0.31331826316285205,0.24383248174038435,0.317645342239227
16604,0.23441179240840157,0.19933544402996772,0.2923705457021498
25254,0.29316191014410853,0.19239208802231905,0.21941571284977793
31247,0.2613026278609777,0.2010752014043447,0.29264615284848094
48712,0.27128661580484126,0.16336478480298422,0.21147174216140854
21636,0.3916360553828765,0.30547631735682274,0.3876333452222691
20143,0.27856268249034566,0.18410081188677468,0.151243474595506
14597,0.23419986813600827,0.1552772640356102,0.2885444700236698
21652,0.2694499387774324,0.17726717030814082,0.23638987062676312
35614,0.19803145898087973,0.11601517193818375,0.2001718491618301
38635,0.4119807855326363,0.2606187893796433,0.3173373107227393
35695,0.15628237731939346,0.08739537945518949,0.0717551311565773
32466,0.1934868606951116,0.12645371618444562,0.2012580655620765
356,0.40858999717434297,0.347528290649196,0.2866314321844299
10545,0.2814354337383441,0.19066800413780133,0.23235303654226522
5828,0.21875294339267207,0.17607598507883765,0.27536396355500803
12375,0.295398888574927,0.20093413999561144,0.19143348140462377
19693,0.3326975605161533,0.2171405285100781,0.2304075743328686
3153,0.27726758971460863,0.18642048838594405,0.16204078985765705
45466,0.2721107657530376,0.24417729851728787,0.16098699782756723
6394,0.32843552792690967,0.21021284599228862,0.38426121072598174
35847,0.3072666478289535,0.22566690699351116,0.2938620667293538
25389,0.1690449279457474,0.1342747876242124,0.12463927888200774
42037,0.19285108787793157,0.10074919281527223,0.10724360429298663
8538,0.30693698784967505,0.2494906115795743,0.46021529781784
6374,0.24729207874164075,0.14392965737751168,0.15270257125255346
16842,0.1979843646981256,0.12350710009090624,0.11486333127978993
29836,0.28852312329283225,0.18287827967775305,0.26304270289549636
1378,0.2779269096731657,0.22132535030249834,0.15899289906293576
12512,0.2198361118960158,0.1337262154791386,0.18903407801303465
49895,0.10932937741358198,0.09308485627409799,0.16356473525501772
18761,0.23982763492512008,0.152032851634745,0.26043254109788927
30784,0.20912216256946412,0.11944766621735994,0.10933497616808799
12891,0.30531223509465955,0.18781542898341747,0.17343795596770537
43802,0.3068192521427898,0.18212595216450894,0.2516293246003697
9522,0.26106715644720735,0.15113946271276762,0.15265393469731856
13224,0.5296458509936893,0.6005611109369613,0.5615576667423235
1625,0.23575397946689272,0.15639008181561703,0.27478032489218895
49418,0.22617029292643873,0.14512084260681485,0.10745436269900463
42268,0.2095224639728737,0.14888248017303535,0.11277195940468857
18904,0.32893001789582743,0.21209366477539893,0.21145552997633024
5770,0.15529339738155787,0.12131281151061094,0.19286015369151457
6225,0.2281247056607328,0.14121814363186108,0.13293991764209986
19375,0.29149006310633885,0.24138741732234104,0.220534353620181
37073,0.18270226994442876,0.11974546252468574,0.13885736519568107
33865,0.25155411133088446,0.16964985423654433,0.28277293213579335
43448,0.23817933502872748,0.12775461584276357,0.13569598910541167
28538,0.3828294245078647,0.2814645308924485,0.2723647093155216
33313,0.26622398040877837,0.21406852449766467,0.18266268927726084
