case_ref,out_oopDisp_mm_n2,out_oopDisp_mm_n5,out_endBend_kNm_n6
38447,0.25018338632636444,0.09114351021440831,0.39880861122676187
12019,-0.7505983688722481,-0.7134087790901583,0.33634948407442344
3553,-0.6332764497442943,-0.24112262828966005,-0.16586252205291582
44604,-0.2703520515627689,-0.21523468389401773,0.2987724482266751
22039,-1.5911905806461544,-1.295549859152165,-1.4351877104414965
7380,-0.47792160078914764,-0.27488951228397596,-0.29196563784828783
20320,-0.9098209734030417,-0.8482512025074601,-1.3486928216207783
35633,0.45807524851738013,1.1325142125991114,-0.17500288212398962
16480,0.2882163161535583,0.5073766335843426,-0.29399682897519275
5355,-0.4556820062291786,-0.04414913832281724,-0.21630376837106433
9610,-0.7338380947111115,-0.7615828669220494,-0.7481373117657732
218,-1.8500078912498534,-1.3934738227356809,-0.9441472555121361
46767,1.4917329261089909,1.6925942617848313,0.6024355216990199
17977,-0.3860624058675361,-0.19092252741811064,-0.6293126308418121
24594,-0.7473752392258759,-0.07431422135773953,-0.2794399592323716
14567,1.0569327368133616,1.748422176655434,-0.10695797937266181
14836,0.6069838381797825,0.3311134991340133,-0.4651246814169659
9065,0.8535532561272668,0.5103030968638499,0.059938224888058576
1487,-1.3246377588911622,-0.5456999219183896,0.048258875908353045
31556,0.04744853156954442,-0.2562051698071215,-0.6758607608333923
4355,0.9905362660980913,0.15237412652410112,-0.10255706526436664
24157,-0.49661575273810765,-0.33521967835382055,-0.2574353886908971
7471,0.4909511709103784,0.5575767344558921,0.8566729444166689
9020,-0.05955937269001802,1.1543501309154356,-0.020463090551943532
22606,-0.679689516652056,-0.5054047736851728,-0.4441357064389441
16789,4.594962149636281,5.960503286106399,4.0019724044295515
4062,1.0688583165049395,1.2734346751353895,0.6085290950797361
44639,1.089486346241722,0.39572080384313785,0.5875401201017143
20679,-0.6829126462984291,-0.9189365463355618,-0.9681830171805159
16471,-0.28743463868854235,-0.40703058498173234,-0.2533730064370868
20336,0.6566200347339163,0.5886422677306625,0.943675631019113
26443,1.1678083966485702,0.4781120007892686,1.3851211692665357
39905,2.3020277192069973,3.1441200484204916,0.825697279731363
22387,-0.21169109199879252,-0.3969005197834378,-1.0511233215291498
40490,0.47741402639561403,0.03891739630319985,-0.34003716118504657
2898,-0.9143333549079625,-0.5686614030345246,-0.5223365648247988
15212,1.3354111382599316,1.3252105639266736,0.7368326679292554
43370,-0.2842115090421702,-0.4448494950553663,-0.5396016894034943
47148,0.06582037055386655,0.004024949509073151,0.580430951157546
10823,0.4303563335585785,-0.2289665500517065,-0.4277169114964595
36866,-0.044732976316704996,-0.11753583287046361,0.30808207422499134
41233,0.5718517250343238,0.4468213549545361,0.37426505177665614
36405,1.3070475973718552,0.7475717350639095,0.7823652023573829
34750,-0.7454413614380524,-0.8124583054734852,-0.2731771199244134
38248,-0.7367389113928468,-0.5868955203914553,-0.15418317307321028
46719,1.2561221489591725,0.8979469251185965,0.6362887071474418
35530,-0.1997655123072147,-0.02794103400554563,0.6591396073251266
42787,0.8016608688206717,0.6998478723519429,-0.3469770642019735
23093,-0.3267568203742849,-0.6564553014197462,-0.13319419809518854
37993,0.20763807499424977,-0.12181297150974421,0.28624676961075934
13627,-0.42989696905819946,-0.15152782942474208,-0.22696752178731766
48504,0.04777084453418136,0.29757172769965995,1.010535672279746
45833,-0.2603603496590146,-0.3176608986767762,-0.03349656694958615
45444,0.9122142156912432,0.7086272621904653,0.09616113331786982
45008,1.036627020041216,0.49612100558623734,0.19230417999138824
46871,-1.0210189462028871,-0.9205123342552963,-0.621187866334191
21174,-0.7986230006031954,-1.0477009306338865,-1.3275345807155146
34993,-0.029584266978755026,-0.39780097002328607,-0.6563951792005496
31208,1.9884172046149686,1.6324892082749485,3.1197583916436753
17890,0.3069104681025174,-0.13014213622834161,-0.49796227130193516
23349,-0.49887194349056807,-0.3318429899543888,0.3378728774196025
9286,-0.04569991521061673,0.1548503646836846,-0.8434340288030809
6240,-0.10726169145632836,-0.19655034141716327,1.236505685147963
26325,0.7771650835082422,-0.06981197015849766,-0.02232501575160697
13234,-0.08760060061345663,-0.38361887874567346,-0.15909188496323134
33240,0.4558190577649197,-0.030192159605166562,0.21583214387804125
1338,-1.0055479239003002,-1.2057299477272845,-1.0309806761873388
19412,-0.792176741310451,-0.40275344634245236,0.24003717147366307
47124,-0.901118523357836,-0.7352446974064832,-0.7999326855018589
43611,-1.3762078332331196,-1.0373457528756294,-1.4245239570252437
27879,3.6264116909013917,3.3595527683042268,3.410049456863894
46688,-0.9775066959768607,-0.8147094310731061,-0.5096416202816406
16501,0.39457959448384505,0.9222590815945042,1.5366141741482238
29219,1.288353445422896,1.3792375783175792,0.193150509627599
24145,-0.8630855935306422,-0.6708625052573206,-0.5174278529347779
21888,-0.142393804601787,0.25952770506606404,-0.06802681610697639
21983,-0.8118378321533227,-0.7145343418899691,0.2999573097173702
46887,-0.22264973279645858,-0.3939740565039299,-0.28773398966723507
7592,-0.142393804601787,-0.3892466927447261,-0.9935729062668324
8335,-0.5655907271704753,-0.17178795982133174,0.38306687999324607
44681,-0.22845136615992812,-0.6073807633480068,-0.39860317201081663
48224,0.04293615006462267,-0.372813475867492,-0.6235575893155804
23265,0.08934921697238432,0.44839714287427074,1.047943442200253
23804,-0.8534162045915257,-0.47929171672956855,0.8945885121189016
593,-0.6113591681489622,-0.5027034229656274,0.29792611859046486
31497,0.6189094178713603,0.5605031977353994,1.397985379736936
41379,1.7073602994513004,1.7817388355298247,1.8932574828473487
17933,-1.96926368816563,-1.6465003401330884,-1.654725618074513
43601,-0.05536930414973321,-0.04212312528315821,0.1733463961402719
21944,-1.0171511906272401,-0.7528034770835269,0.32720912400334967
32213,0.6521076532289954,0.11568077925027793,1.0569145363440844
35335,0.473546270819968,0.13436512172713302,1.2476772363459425
42091,0.2701667901338731,0.6365912430025917,1.4022170279179886
34583,1.9745577471355673,2.6857908763376432,0.772209246722856
18768,-1.122547530063616,-1.1433737686177814,-1.6951801746853772
6242,-0.13788142309686524,-0.3469255314718503,-0.2581124523998659
31309,-0.00960086317124636,-0.19227320277788332,-0.6172947500076227
38416,0.2266545399078467,0.4146302588799548,-0.3242954299515307
20511,-1.0748452112973057,-0.765409780441405,-1.3612185002366946
2097,-1.373951642480659,-1.397075623695075,-1.3099309242823354
37019,-0.27196361638595545,-0.4799670544094549,-0.47934301930530315
2211,0.9663627937502988,1.4411435323071584,3.1431170896030864
37955,-0.058592433796106284,-0.20510461869572322,-0.2726693221426871
44799,-0.12531121747601354,-0.36876144978817454,-0.602737880264801
48346,-0.34964104086352876,-0.035819973604219214,-0.6501323398925919
6464,0.924462108347458,0.4623541215919214,0.13763128549218698
24492,-1.0049032979710253,-0.5238640036020653,0.3432893870913499
45360,0.3578359165152008,-0.022313220006492978,0.002387809625741181
47535,-0.02474957250919633,-0.34174794259272145,-0.04128279960272333
15000,-0.47663234893059897,-0.3827184285058246,1.1574584971258974
35745,0.2050595712771515,0.19244416219735602,0.24342249001850555
2470,-2.238395013637721,-1.388971571536439,-0.7469524502750786
44111,0.8632226450663842,0.23611599883000456,0.4697310347412058
2796,-1.224076113924345,-0.9668855216074902,-1.0306421443328544
24628,0.9670074196795736,1.9521490434211388,-0.06887314574318713
22620,0.23213386030667926,-0.11415914447103254,0.18028629915719832
24259,-0.30064947023866884,-0.5400721079193369,-0.2973821475200352
47943,-0.2506909607198972,-0.45250332209407795,-0.577686523032969
35887,-1.0793575928022265,-1.0571556581522945,-0.8737326297794185
39120,0.6034383955687734,-0.01195804224823592,-0.5108264817723354
27278,-1.190233252637435,-0.7775658586793591,-0.42314673146092285
43544,0.04487002785244614,-0.015334730647667638,0.7576523769800343
12819,-0.2954924628044732,-0.37686550194681,0.29826465044494876
26039,0.2833816216839996,0.024285079905662824,-0.6526713288012231
11221,-0.829887358173007,-0.6839190337351231,-1.0150696790265805
49119,-0.8414906248999479,-0.6323682575038003,-0.5949516476116639
29065,-0.11564182853689615,-0.09547480199417745,0.6308721974756945
4762,-0.3061287906375014,-0.08489451167595849,-0.2144418431714014
22825,-0.026361137332382868,-0.08556984935584483,0.21244682533319925
32914,-1.1802415507336808,-1.0366704151957429,-0.9757999839064107
24734,-0.19170768819128386,-0.04414913832281724,-0.23847760483978075
49875,-0.08018740242680057,-0.2116328829346241,-0.491699431993977
33798,-0.08985679136591797,-0.4552046728136227,-0.12490016766032548
20410,-0.7767057190078641,-0.6123332396671731,0.18688767031964085
36389,-0.7103092482925938,-0.2901971663613993,-0.7554157466371841
18838,1.761831190474993,2.736441202329117,3.247384900784226
19426,2.354242419478229,3.0140049887623936,1.6579778439808157
27386,-1.3117452403056726,-1.2624583128377354,-1.347846491984568
14743,-0.2913023942641893,-0.1760650984606117,0.8317908531120782
18299,-0.6439127775773235,-0.4198620008995722,-1.158099387546163
43183,0.29756339212803784,0.14472029948538945,0.0474125462721423
31278,0.9254290472413698,0.7081770370705409,1.5471086616372347
16779,-0.6609953647030969,-0.6325933700637628,-0.5055792380278299
8786,0.533496482242493,0.4128293584002577,-0.3813380474321213
505,-0.20008782527185165,-0.5632587015954339,-0.6631658162902341
43496,-1.070010516827747,-0.9274908236141216,0.5702749955230194
20781,-1.2833816994175962,-1.0803422518283914,-0.9446550532938623
41365,0.35461278686882863,-0.10380396671277548,0.4561897605618373
19487,-0.10242699698676966,0.4605532211122243,-0.2706381310157817
19756,-0.7457636744026893,-0.7512276891637923,-0.993065108485106
44224,-0.8247303507388114,-1.0101071331202143,-1.1779035010334895
30145,0.3978027241302172,-0.17516464822076283,-0.31041562391767735
48630,1.1146267574834263,1.5582020634874532,3.568143832908024
25642,1.0827177739843399,0.8567513266455314,0.637473568638137
47828,-1.1463986894467717,-1.2665103389170533,-1.0072834463734432
24875,-1.1982910767533659,-0.9938990288029427,-0.7518611621650997
29289,-0.4556820062291786,0.2662810818649268,-0.25862025018159174
45755,0.6527522791582703,-0.0785913599970195,0.3725723925042352
1382,-0.3035502869204041,0.1550754772436465,0.5741681118495877
26265,0.09160540772484474,-0.2402221780498118,-0.15418317307321028
29099,-0.30258334802649234,-0.2548544944473488,0.038949249910036815
23258,0.6037607085334104,0.7892175586568997,1.6603475669622059
42757,-0.5945988939878266,-0.64835124926111,-0.7110680736997513
18524,1.6532117213922448,1.1178818962015744,1.051159494817853
3159,-0.16817884177276518,-0.09795104015376092,0.1359386262197655
33460,0.37491850364097423,0.4112535704805231,0.6540616295078631
11422,-0.5581775289838192,-0.3732637009874164,-0.3483311916199101
11926,-0.9372175753972064,-1.0823682648680506,-0.7797900401600478
33540,0.2650097826996775,0.4817138017486622,1.024584744240842
8346,0.11996894861292211,-0.6456498985415646,-0.644715830220844
14065,0.7842559687302613,0.6840899931545957,0.9541701185081238
48633,-0.2004101382364886,-0.4452997201752901,-0.32344910031532
10323,-0.8150609617996949,-0.6899970728540995,-0.5649915784898107
27755,-1.5534799637835983,-1.3666854281001903,-1.063818266072308
46680,0.5235047803387387,0.8241100054510258,0.7060262691711916
38018,-0.8392344341474874,-0.8061551537945462,-1.0347045265866652
17746,0.9898916401688166,1.408952436232577,1.0973690929549493
45128,0.6417936383606042,0.08123855757607569,-0.24287851894807594
38837,0.17218364888415327,0.2383671244296255,2.9777442786875454
12303,0.07774595024544435,-0.3683112246682501,-1.129831977696731
16341,-0.38445084104434957,-0.7928735127567819,-0.27114592879750804
32212,1.7905170443277063,1.4569014115045062,0.46482232285118474
27128,-0.13723679716759135,-0.29469941756064116,0.480733320011943
45041,-0.3393270259951366,-0.12631522270898607,-0.6587649021819394
4756,-0.48984718048072545,-0.21185799549458664,0.39457696304570916
42894,0.5305956655607579,0.3410184517723459,0.4636374613604901
20897,-0.8427798767584965,-0.6564553014197462,-0.7794515083055635
23951,-1.3987697407577255,-0.961032595048475,-0.9294211198420729
20285,-1.2601751659637153,-1.269887027316485,-1.31433183839063
24602,-1.930586132409162,-1.4078810265732558,-0.8608684193090183
44739,0.19764637309049543,-0.3349945657938586,-0.12286897653342009
46204,0.13930772649115597,-0.3046043701989738,0.3233160076767813
7926,-0.2838891960775324,-0.2562051698071215,-0.2410165937484125
25157,-0.6248963126637265,-0.4324683042574502,0.6513533746719898
10451,-1.2717784326906554,-0.9794918249653682,-0.9260358012972304
9889,0.7716857631094096,0.6161060000460395,0.6439056738733371
2006,3.9496915944325384,4.3381170664595015,2.541376718257386
26930,-0.057947807866831486,-0.48942178192786306,-0.6540254562191603
36437,0.028109753691309636,-0.2562051698071215,-0.5130269388264826
806,0.6334135012800355,0.3259359102548851,1.3835977759213562
40832,-0.5385164381409475,-0.7323182341269754,-0.7303643894053515
47333,-0.40894662635678,-0.2174858094936393,-0.03806674698512329
33197,0.36234829802012164,0.701873885391602,1.4254064599501577
37474,0.32882774969784956,0.050398136861267054,0.14795650705395544
42231,-0.9243250568117168,-1.0537789697528628,-1.5015399539204033
23288,-0.1578648269043739,0.756351124902432,0.25205505230785297
42105,-0.017336374322540274,-0.09277345127463207,0.06840152125016406
35298,-0.514342965793155,-0.6737889685368279,-1.0003435433565169
5118,0.47902559121880056,0.5659058991744901,-0.02537180244196506
8902,0.007159410989890147,0.6480719835606589,-0.13911850554866276
36604,-0.9175564845543347,-0.4646594003320315,0.09396067626372247
39773,-0.18074904739361777,-0.2847944649223086,0.29183254520974866
10137,-0.7696148337858449,-0.41535974970033035,1.8983354606646123
39229,-1.246638021448951,-0.4855948684085075,0.7578216429072772
25868,-0.7873420468408923,-0.8858450000211322,-0.5250448196606726
31124,3.223520485104849,3.7917688834314704,0.7532514628717396
47970,0.39038952594356113,2.1761360405834353,4.043781088458353
48508,-0.2916247072288263,-0.4169355376200649,-0.5582209414001262
16868,-0.05246848746799891,-0.013533830167971148,-0.20851753571792764
42355,-1.5183478506381396,-1.1904222936498616,-0.22138174618832782
30755,1.5868152506769746,1.6504982130719172,0.9726201045775144
15645,-0.5849295050487092,-0.9252396980145007,-1.3388753978407362
35227,-0.2722859293505924,-0.4835688553688485,-0.4637705539990288
20445,-0.4031449929933095,-0.11663538263061538,-0.6982038632293511
37000,-0.32707913333892186,0.4114786830404856,0.7913362965012143
48180,-1.6430829679527494,-1.1931236443694064,-0.9138486545357986
17177,0.890296934095911,0.5042250577448728,-0.1595996827449577
34847,-0.04569991521061673,-0.2555298321272352,-0.738827685767457
44334,1.2229239136015375,1.4814386805403759,0.23038901362086292
34891,-1.040035411116484,-0.6841441462950849,-0.934160565804852
44391,1.5387906189460263,1.0453956518937761,-0.3009367319921192
10243,1.0353377681826665,1.1818138632308126,-0.3317431307501835
12914,-0.08695597468418274,-0.03199306008486369,-0.09595569410192459
38226,0.33237319230885864,0.7802130562584153,-0.4954232823933034
23491,-0.14851775092989436,0.06930759189808404,-0.5228443626065252
41367,-2.2084199079264577,-1.850002094338832,-1.7793053405247057
28069,-0.5249792936261841,-0.6584813144594045,-0.565837908126021
49220,-0.9175564845543347,-0.2165853592537904,-0.34460734122058373
35332,-0.24327776253324115,0.17308448204061525,-0.6628272844357501
24846,0.19345630455021154,0.5926942938099806,0.14033954032806067
26220,-0.4788885396830594,-0.46961187665119786,1.3690409061785345
12524,-1.9457348417471123,-1.4682111926431003,-1.513050036972867
49158,-0.15367475836409,-0.20870641965511683,0.9631412126519562
39306,-0.07212957831086972,-0.0720630957581186,-0.02875712098680706
3007,1.1362217261141214,0.8758858942423103,1.3280785517859448
27608,0.11674581896654904,0.16970779364118352,0.3637705642876453
409,0.2830593087193627,-0.12158785894978168,-0.5617755258722107
37,0.8445284931174242,0.4504231559139298,0.30401969197118056
23750,-2.411477075647915,-1.4157599661719296,-0.5348622434407152
34298,-0.4485911210071595,-0.38496955410544614,-1.213618611681575
25760,-1.3149683699520447,-1.0231636615980166,-0.8982761892295247
45780,-0.7825073523713336,-0.8696368957038606,-0.5566975480549472
36391,-1.0938616762109026,-0.813358755713334,0.27846053695762213
17257,0.706256231288051,0.5636547735748692,-0.4261935181512805
29788,1.0685360035403015,0.6338898922830464,-0.4412581856758285
455,0.5473559397218943,0.4033746308818495,0.5809387489392722
2238,-0.41281438193242603,0.21022805443436224,0.29166327928250674
47593,-0.22748442726601636,-0.20577995637560956,0.3825590822115197
15811,-0.420227580119083,-0.2735388369242033,-0.0356970240037335
35244,0.9106026508680576,1.2660059606566398,-0.49017603864879794
6883,1.412766249772868,1.1482720917964586,1.2383676103476264
48223,0.1025640485225108,-0.46488451289199345,-1.0198091249893595
40010,1.382791144061605,1.2774867012147078,1.5499861824003498
13980,-0.02249338175673591,-0.32283848755590444,-0.25523493163674976
29200,-0.05569161711437107,-0.04054733736342362,1.5156251991702019
26753,-0.17430278810087346,-0.5814928189523645,-0.600875955065138
20676,-0.5804171235437884,-0.9993017302420334,-0.7483065776930152
43783,0.27242298088633354,-0.14207310190633324,-0.11118962755371456
39729,0.5689509083525887,0.5244851881414625,-0.05380847821863912
4339,-0.698061355636379,-0.07589000927747412,-0.32107937733393066
33666,0.8177765170525334,0.47901245102911744,1.1593204223255609
3702,0.8371152949307682,0.4952205553463891,1.1677837186876663
35106,-0.4505249987949829,-0.6028785121487643,-0.5138732684626934
49894,-0.5797724976145135,-0.7985013267558345,-0.7860528794680061
21569,0.8751482247579611,1.5316387814119252,0.4467108686362791
618,0.37685238142879773,0.09654621165349905,0.3776503703214982
32047,-0.5481858270800649,-0.3235138252357908,0.5768763666854615
10617,0.6556530958400045,0.5566762842160438,-0.48712925195843987
12252,-1.246638021448951,-0.7667604558011776,0.20025967857176738
39347,0.17798528224762372,-0.32396405035571524,-0.25421933607329705
19369,0.5270502229497487,1.222559236583954,-0.33275872631363623
31372,0.25566270672519703,1.5467213229293861,1.5955187168284772
20238,-0.5623675975241031,-0.6024282870288405,-0.7257942093698149
14112,0.15864650436938985,-0.26971192340484773,-0.32057157955220433
29354,0.022952746257114,0.22846217179129288,-0.2945046267569191
16699,0.42874476873539197,-0.05135274024160448,0.12036616091349162
39690,-1.0200520073089754,-0.4997769596861201,0.4812411177936694
46649,-0.4408556098558655,-0.13914663862682597,0.27456742063105377
32766,0.18185303782327067,-0.06981197015849766,0.06975564866810066
11924,-0.213624969786616,-0.4259400400185493,-0.3681353051072372
7974,-0.03699746516541108,0.6908433699534592,1.9689193523245714
36566,-1.1357623616137424,-0.9542792182496123,0.8922187891375123
6696,0.4909511709103784,0.4990474688657446,1.5618347973072984
18478,-0.3328807667023923,0.08889238461478736,1.010874204134231
1562,-1.1093326985134895,-1.1159100363024046,-1.0143926153176117
14984,0.8780490414396963,0.25525056642678345,0.943675631019113
24633,1.0343708292887548,0.4673065979110877,0.20144454006246204
18440,1.1204283908468968,1.155025468595322,0.474131948849501
10615,-0.6587391739506365,-0.38204309082593824,-0.8857505106136084
48241,-0.21459190868052774,1.2167063100249387,2.3264089906599072
4600,-2.117849964863395,-1.5515028398290795,-1.0658494571992134
4411,2.1921189982657006,2.2173316390565003,3.605043805046804
5324,-0.19815394748402818,-0.18011712453992912,0.17148447094060892
42980,0.3858771444386403,0.6708083521168314,0.1699610775954299
8308,-0.12756740822847396,0.5348403658997195,1.165752527560761
43033,-2.4456422498994623,-1.6392967382143009,-1.5931128205583849
33001,-0.9443084606192255,-0.8063802663545087,-1.1587764512551313
15152,0.8261566541331021,0.9987973519816198,0.6716652859410428
32648,2.0715739494913747,1.4701830525422706,0.7053492054622228
46569,-0.2510132736845351,-0.7325433466869379,-1.096825121884519
29940,0.18249766375254547,-0.48221818000907585,-0.6604575614543603
20402,-0.18590605482781342,-0.22626519933216113,0.5721369207226824
3289,-1.2224645491011585,-1.289246707473226,-0.9251894716610202
25826,0.2972410791634009,0.006501187668656625,-0.4817127422866925
43672,0.31980298668800694,0.42566077431809823,0.060784554524268834
2636,-1.2969188439323596,-0.9216378970551065,-0.17127903172466322
39831,0.18281997671718242,-0.19767590421697342,0.1012391111351333
15065,0.8764374766165107,0.30950269337765157,0.4570360901980476
18187,0.43422408913422544,0.7622040514614465,0.6786051889579697
26433,-0.05923705972538017,-0.1508524917448557,-0.5983369661565063
15230,0.1534894969351942,0.4497478182340434,0.4027017275533307
25531,0.28789400318892044,0.7225842409081161,-0.6034149439737693
3644,-0.2932362720520128,-0.14522467774580308,0.20618398602524113
12802,1.0920648499588204,0.6834146554747094,1.13917777698375
38207,1.1852132967389806,1.0030744906209004,-0.028587855059565105
49338,0.5715294120696869,0.1521490139641392,-0.6176332818621065
25694,-0.8389121211828496,-1.0951996807858904,-0.6629965503629921
15109,-2.496245385347508,-1.8085813833058049,-0.8953986684664085
44813,0.8280905319209255,0.643794844921379,1.0228920849684204
42926,0.1080433689213443,0.2190074442728847,0.4680383754687848
43907,0.8767597895811476,0.2514236529074279,-0.14792033376525215
22985,-0.46664064702684466,-0.8338439986698856,-1.302991021265409
1484,0.9699082363613079,0.7925942470563307,0.8771541216129637
42442,-1.3011089124726436,-0.8718880213034815,-0.3765986014693427
2755,-0.025394198438471127,-0.30843128371832995,-0.20242396233721147
4319,-0.840845998970673,-0.3201371368363591,0.054352449289068745
6083,0.18862161008065284,0.15304946420398746,-0.6326979493866546
36468,-0.7341604076757484,-0.13239326182796318,-0.53046132933242
29910,-0.23650919027585895,-0.4707374394510086,-0.5612677280904843
26496,-0.08824522654273143,-0.35930672226976573,-0.5467108583476626
2544,0.25630733265447186,0.3630794826486327,0.8954348417551122
2655,0.46484382077476233,0.5379919417391887,0.06112308637875323
19696,-0.9433415217253137,-0.3923982685841953,0.6081905632252517
32335,-0.031840457731215445,-0.3689865623481364,1.1870800343932666
16767,-0.9568786662400781,-0.6983262375726975,-0.3647499865623947
36953,-0.3290130111267453,-0.00047730169016871457,-0.267760610252666
6323,-0.6136153589014235,-0.7944493006765171,-0.902169305556093
21691,0.038423768559701824,0.31377983201693155,-0.2569275909091708
24598,0.02391968515102574,0.3369664256930285,0.1679298864685245
18604,0.16315888587431068,-0.3966754072234753,-0.9956040973937378
7657,-0.18461680296926475,-0.5308424929608907,-0.8766101505425345
28743,0.8512970653748064,0.20369979019546133,-0.06971947537939739
19994,-1.2479272733074998,-0.9695868723270356,-1.3837308685598955
39487,0.21569589911018064,0.3362910880131421,-0.4835746674863559
22257,1.0462964089803326,0.4749604249497994,-0.01013786899017509
6307,0.39457959448384505,0.12265926860910328,0.018637338640983846
5294,0.34010870346015254,0.18276432211898533,0.6831753689935064
20666,-2.3247748881604995,-2.05823121230378,-1.690271462795356
19311,0.8857845525909902,0.739467682905274,1.0183219049328838
4069,-0.44697955618397295,-0.3093317339581782,0.12662900022144977
2023,0.8873961174141768,0.5136797852632816,0.6562620865620113
260,0.06130798904894479,-0.474789465530326,-0.5270760107875779
19477,-0.043443724458156315,-0.2190615974133739,1.844847427656105
42915,0.7436445351859701,0.013704789587443865,-0.42856324113267025
45107,-0.30999654621314837,-0.5103572500043391,-0.9541339452194205
8458,0.4542074929417332,0.2719088958639795,-0.026895195787143625
34676,-0.9281928123873637,-0.6899970728540995,-0.1507978545283683
19805,1.5220303447848909,0.7405932457050842,1.5916256005019094
13246,-0.08083202835607536,0.1084771773314907,0.022191923113067804
4508,0.31980298668800694,0.1611535163626236,2.0455968173652477
41436,2.0709293235621007,1.8499479411983435,0.5922795660644934
12894,-0.968481932967018,-1.0771906759889223,-1.2642291239269658
36467,0.018118051787555302,-0.5569555499164949,-0.4273783796419756
21419,1.202618196829391,0.3918938903237823,-0.37287475107001583
22810,0.029076692585221376,0.4934196548666919,0.2542555093620003
33268,-1.231811625075638,-0.05990701752016505,0.8592119333253001
22672,-0.10436087477459313,-0.17088750958148285,0.36343203243316136
13412,-0.514020652828518,-0.6046794126284615,-1.099194844865909
47824,0.676281125576788,1.0282870973366558,3.477755827760738
18997,0.7977931132450257,-0.002503314729827746,0.034886867656226034
39536,-0.8392344341474874,-1.0377959779955537,-1.4399271564042757
5918,0.14478704688998856,0.01257922678763372,-0.34443807529334175
33806,0.6343804401739472,0.342819352252043,-0.4250086566605858
15291,-0.9878207108452519,-0.8975508531391613,0.7540977925079503
11440,1.1645852670021979,1.8904682019915215,-0.0939245029750192
10946,0.8248674022745525,0.4792375635890794,0.20550692231627282
31879,-0.3293353240913823,-0.3383712541932897,0.48936588230129097
1511,-0.07116263941695798,-0.5565053247965704,-0.8001019514291009
42090,0.6450167680069764,0.3999979424824178,0.7894743713015508
7528,-0.34867410196961707,-0.187320726458717,-1.3431070460217889
44012,-0.8547054564500743,-0.6710876178172825,-0.9133408567540722
48962,-0.1417491786725122,0.5602780851754374,1.7624149210891977
23624,-1.6005376566206346,-1.1841191419709227,-0.7796207742328054
42988,-0.6906481574497221,-0.19159786509799698,-0.4097747232087958
23496,-0.4147482597202495,-0.502028085285741,-0.8520665910924284
20600,0.7878014113412714,-0.09232322615470827,-0.35628669020028925
38658,-0.5543097734081723,-0.31000707163806457,0.5611346354519452
26174,0.6853058885866307,0.36533060824825364,0.4221673091861734
110,-0.7789619097603245,-0.705079614371561,-0.4043582135370484
7387,0.368472244348229,1.060703305971199,3.1319455384051076
39922,-0.12176577486500352,0.04837212382160802,-0.49643887795675606
33520,6.531418441176785,8.365155651621617,4.672773274090032
1478,-0.3931532910895552,-0.544124133998655,-0.6673974644712868
47605,-1.096117866963363,-1.0193367480786606,-0.7384891539129731
12150,-0.21813735129153683,-0.3683112246682501,-0.8495276021837972
34805,-0.2693851126688572,-0.8061551537945462,-1.0756668809792556
43102,-0.24456701439178982,-0.4196368883396103,-0.43364121894993324
49063,0.6743472477889645,0.38041314976571444,-0.33885229969435193
36069,-0.07664195981579147,-0.32103758707620794,-0.26437529170782353
39926,1.9139629097837674,2.2990474983227447,1.3429739533832503
298,-0.258748784835828,0.18884236123796241,0.15117255967155546
18454,-0.7837966042298832,-0.7978259890759481,-0.7310414531143203
11101,-1.4845049893512297,-1.082818489987975,-1.1140902464632145
27857,0.4896619190518297,0.14562074972523834,1.3570230253443452
25666,0.40779442603397154,0.3493476164909439,1.2283809206403413
46199,0.28563781243646,0.047921898701684215,-0.31007709206319345
36314,-0.949787781018058,-0.5772156803130846,-0.34680779827473107
6082,-0.739317415109945,-0.8225883706717803,-0.20343955790066415
8724,0.4013481667412272,0.1264861821284588,0.23936010776469477
10486,0.4706454541382328,-0.10875644303194179,-0.5803947778688426
2569,1.7366907792332886,2.3501480494341425,0.26796604946861124
32101,-0.3035502869204041,-0.7620330920419738,-0.09510936446571386
10516,-0.7512429948015219,-0.7620330920419738,-0.35594815834580484
20689,0.027142814797397895,-0.49549982104684015,-0.3757522718331319
19397,-0.062460189371753246,-0.4813177297692276,-0.4018192246284167
9128,-0.213624969786616,-0.2519280311678409,-0.37744493110555294
38766,-0.25036864775526024,0.07808698173660651,0.0760184879760588
17009,0.1486548024656355,0.11703145461005063,-0.5551741547097682
30787,-0.7225571409488085,-0.5628084764755095,-0.5920741268485482
42225,0.2617866530533044,-0.1074057676721691,-0.3024601253372982
6548,-0.10951788220878877,-0.5986013735094844,-0.8881202335949981
45296,-0.4411779228205034,-0.5344442939202843,0.07940380652090129
35303,1.3267086882147268,1.4107533367122742,-0.2345844885132124
45968,0.21666283800409236,-0.23099256309136554,-0.8825344579960084
28033,0.8809498581214316,0.2532245533871251,-0.21562670466209605
19634,0.14672092467781203,0.2770864847431084,-0.1494437271104312
35783,0.46935620227968317,0.004700287188959495,0.3481980989813714
37988,-0.1871953066863621,-0.2402221780498118,1.1373158517840865
4088,-0.1626995213739326,-0.5402972204792988,-0.4478595568382705
33761,-0.35705423905018485,-0.2190615974133739,0.3580155227614135
37485,1.5445922523094968,0.981463684864538,0.8587041355435742
33637,0.17830759521226158,-0.2787164258033321,0.21176976162423095
2145,0.25985277526548095,0.4601029959923005,-0.07378185763320819
27004,-0.2416661977100546,-0.7744142828398892,-0.8997995825747037
